log10_mej_dyn,v_ej_dyn,Ye_dyn,log10_mej_wind,v_ej_wind,Ye_wind,inclination_EM,redshift,luminosity_distance,peak_mag_r,time_of_peak_r,rise_time_r,decline_rate_r
-1.8761147094409347,0.22407682425060832,0.25943325418882013,-1.0709044931032303,0.1408874056523729,0.3380600406936749,0.1404857860456936,0.0079,40.0,15.576939,0.77957565,0.5839868,0.65061414
-2.205587480700997,0.31381056299518506,0.23971956160342692,-3.2229620667620904,0.12030555670505291,0.2825290195091006,0.6893576892157642,0.0079,40.0,18.135704,0.3479832,0.15239438,0.546621
-2.09677979499127,0.19449729042543634,0.31563889340752327,-3.90456447257677,0.14359287113809793,0.36789418984245326,1.4496639876839457,0.0079,40.0,17.978405,0.19558883,0.0,0.5496968
-1.8928357637573838,0.23035365563368526,0.31993144048921396,-3.8681303616434266,0.10886526519923095,0.23460308189725243,0.8761574787947909,0.0079,40.0,17.086367,0.46415755,0.26856872,0.5875171
-2.761400087305419,0.3449505215312354,0.2086075348865637,-3.537146220176605,0.10771374404509629,0.2027653828104584,0.5626907685974517,0.0079,40.0,19.361166,0.19558883,0.0,0.49906525
-2.4649845718929457,0.22922167238941188,0.340684049730686,-2.0319553025925874,0.08046273881091554,0.2776164700227425,1.427392313219503,0.0079,40.0,18.68894,0.46415755,0.26856872,0.52886647
-3.622692095357234,0.15011190179369477,0.22902307264127642,-1.2119346723974713,0.12096274911637858,0.3472128208614898,0.6104619634002565,0.0079,40.0,16.744036,0.77957565,0.5839868,0.6073011
-3.6908867669320093,0.13189594308326993,0.31001561383830556,-0.9407085348408128,0.1381952521756155,0.39434554667551375,0.7997654220522644,0.0079,40.0,16.448273,0.49168488,0.29609606,0.611965
-2.196000455318163,0.33744581166118814,0.34336397561644666,-1.8089948294797251,0.11463162261289313,0.3767307758702111,0.18299672062565944,0.0079,40.0,16.663755,0.46415755,0.26856872,0.6028466
-2.728525470463188,0.1811361650532651,0.2907316201711222,-2.6092417102438423,0.07330392205985829,0.2968149223874278,1.1583066965969275,0.0079,40.0,18.479065,0.19558883,0.0,0.531241
-2.4744447032395915,0.2359346985098467,0.18231014529023873,-3.466957192137077,0.10441091147216866,0.36256345663927336,1.1000333127249524,0.0079,40.0,21.339945,0.19558883,0.0,0.4272468
-1.9352910304828201,0.14086140620069276,0.26722739103478615,-2.6151922924490156,0.12559374169514148,0.21406609157352283,1.247595546562346,0.0079,40.0,17.68741,0.551734,0.35614514,0.5671697
-2.2869142931158546,0.21744067772663916,0.17375542461911567,-2.8532386433059136,0.14393633148727528,0.3144544695169767,0.5108093206379387,0.0079,40.0,19.357294,0.19558883,0.0,0.49908963
-2.505905802605758,0.3339242694275285,0.30782840797378525,-0.9985961596818345,0.06565960495205539,0.38485968260289405,0.6849507947962645,0.0079,40.0,16.336864,0.58445513,0.3888663,0.6177661
-2.4907166469382185,0.2355549885351158,0.2062630347747766,-2.3209218936357825,0.06274970909665606,0.27927702949814803,0.26443054211328926,0.0079,40.0,18.104595,0.46415755,0.26856872,0.5501741
-3.179647802514018,0.34336108491453543,0.28904296461200374,-3.2196723594947567,0.0912943530232906,0.39202012593262314,1.515040716548148,0.0079,40.0,20.404133,0.20718841,0.011599585,0.46121988
-3.916823588902542,0.1795321965646019,0.33201793482603975,-3.003697878303463,0.06256111694626108,0.24413701934582108,0.13520998112855026,0.0079,40.0,18.836779,0.32850114,0.13291231,0.5207493
-2.821312866089916,0.23604540513190553,0.18620197013403447,-3.5292070213546474,0.14804289125051184,0.2211267619066787,1.019467713453408,0.0079,40.0,22.107643,0.19558883,0.0,0.3993497
-3.4208424046698322,0.31769208211614475,0.22857156772023335,-0.8310759999687911,0.0924304367282559,0.30495246721634023,1.1078157248279334,0.0079,40.0,15.687632,0.69472903,0.4991402,0.64338994
-2.8973934446751306,0.22309804154736107,0.2794237576147133,-3.8263175618530627,0.10336105190679049,0.3814493743962449,0.2477718734125388,0.0079,40.0,18.449854,0.29274803,0.09715921,0.5341362
-1.6966907036410461,0.18428209592114358,0.2339317185619002,-3.9556831806987662,0.07270877812927713,0.26225584374894884,0.5738483498114694,0.0079,40.0,17.198977,0.551734,0.35614514,0.5852047
-3.3686043448196554,0.31675933358611275,0.18496378832494303,-3.368727183975054,0.09491261235369292,0.3600320638797905,0.0677430526577836,0.0079,40.0,19.337858,0.32850114,0.13291231,0.50245374
-3.8426426490106596,0.20967457784070007,0.1558143228337594,-1.2026574784494168,0.14846939348612198,0.2338394531760562,0.8743182064808033,0.0079,40.0,16.302303,0.551734,0.35614514,0.6182022
-3.240553315729306,0.2420663569438538,0.23131962874039258,-2.1941511646461875,0.09886871513669696,0.3491140792001879,1.562845180135485,0.0079,40.0,19.073385,0.46415755,0.26856872,0.51472366
-3.207599254327426,0.3446012252754835,0.27984180531638403,-1.840974058932535,0.050882392580448625,0.3114053882774862,0.6752617111206298,0.0079,40.0,17.343344,0.46415755,0.26856872,0.57794404
-2.2135071813774694,0.1628911577938487,0.2647968416304977,-2.765901971400614,0.07425275302506305,0.23500339507887447,1.555101276058561,0.0079,40.0,18.100103,0.32850114,0.13291231,0.5477942
